pid|manufacturer|group|content|unit|pharmForm|genericProduct|salesIndex|category|campaignIndex|rrp
1662|71|2FOI|100|ML|TRO|0|40|23||24.07
1663|13|22OI3|500|ML|CRE|0|53|||10.98
1664|13|22OI3|500|ML|CRE|0|53|||10.98
1665|4|10OJ01OX|50|ST|WKA|0|40|73||17.04
1666|32|22OZ0|1|ST|ZBU|0|53|142||7.14
1667|311|20OI2|1|ST|BIN|0|53|146||15.36
1668|373|10OTE1OI|100|ST|KAP|0|40|92||65.89
1669|7|13OZ02|100|G|CRE|0|40|8||21.89
1670|83|22OI3|200|ML|TAB|0|53|8||19.03
1671|83|22OI3|200|ML|BAL|0|53|8||19.03
1672|83|22OI2|400|ML|OEL|0|53|24||19.69
1673|196|21OK3|14|ST|GRA|0|53|57||36.96
1674|374|13OX0E|1|ST||0|53|||4.90
1675|374|13OX0E|1|ST||0|53|121||7.15
1676|193|21OS1|20X2.8|G|FBE|0|52|80||3.41
1677|193|21OS1|20X1.5|G|FBE|0|52|80||3.41
1678|91|20OHF|1|ST||0|53|34||5.24
1679|159|21OJ1|60|G|BON|0|53|26|B|1.64
1680|16|22OZ1|80|G|PUL|0|53|124||4.47
1681|375|20OH5|1|ST|KPG|0|53|237||5.15
1682|193|2FOI|80|ST|TAB|0|40|238||3.91
1683|89|22OI7|150|ML||0|53|40||6.47
1684|17|2FOI|10|ST|AMP|0|40|87||19.45
1685|17|2FOI|30|ML|TRO|0|40|17||11.90
1686|17|2FOI|30|ML|TRO|0|40|17||12.29
1687|17|2FOI|100|ML|TRO|0|40|17||34.20
1688|17|2FOI|12|ST|KSS|0|40|9||8.25
1689|105|1DOI4FOZ|4|ML|ATR|0|40|130||13.52
1690|105|1DOI4|1|P|KPG|0|40|239|C|20.30
1691|156|19OS2F|50|ML|FLU|0|52|9||15.35
1692|363|2FOI|10|ST|PUL|0|40|177||6.77
1693|122|22OIE|75|ML|CRE|0|53|84||6.93
1694|376|22OI2|500|ML|XDG|0|53|76||21.95
1695|376|22OIF|200|ML|SHA|0|53|109||15.35
1696|376|22OI3|100|ML|CRE|0|53|||20.85
1697|376|22OI3|100|ML|CRE|0|53|29||21.95
1698|376|22OKG|200|ML|SHA|0|53|76||15.35
1699|376|22OI3|500|ML|LOT|0|53|29||28.55
1700|376|22OI2|200|ML|OEL|0|53|76||17.55
1701|376|22OK1|100|ML|CRE|0|53|97||17.55
1702|376|22OK1|500|ML|OEL|0|53|76||21.95
1703|377|22OZ0|1|ST|ZBU|0|53|||3.85
1704|159|20OHG|1|ST||0|53|222|A|2.74
1705|378|22OI3|50|G|CRE|0|53|52||10.45
1706|378|22OI3|50|G|CRE|0|53|52||10.45
1707|335|21OI3|400|G|PUL|0|53|240||13.14
1708|42|12OH0F|100|ML|TIN|0|52|||15.40
1709|42|12OIE1OH|100|ML|TIN|0|52|22||15.73
1710|200|22OS|2X300|ML|LOE|0|53|156||42.10
1711|21|22OI5|125|ML|CRE|0|53|62||10.12
1712|156|12OIE1OH|50|ML|FLU|0|40|22||17.49
1713|156|12OIE1OH|100|ML|FLU|0|40|22||27.47
1714|102|1COSF|20|G|CRE|0|40|157|B|5.23
1715|102|1COSF|40|G|CRE|0|40|157|B|7.59
1716|176|10IZ21|20|ST|HKP|0|40|151|B|9.85
1717|379|10IZ2F|50|ML|GEL|0|52|90||9.79
1718|176|10IZ21|50|ST|HKP|0|40|151|B|18.64
1719|176|10IZ21|100|ST|HKP|0|40|151|B|34.05
1720|200|22OS|300|ML|LOE|0|53|156||17.28
1721|64|22OI2|200|ML|EMU|0|53|76||6.04
1722|84|13OI02IO|20|G|CRE|0|40|221||10.64
1723|84|13OI02IO|50|G|CRE|0|40|72||21.99
1724|84|23|140|G|STR|0|53|77||8.20
1725|84|23|140|G|STR|0|53|77||8.20
1726|140|21OKG|60|ST|KAP|0|53|||22.99
1727|61|21OKG|200|G|PUL|0|53|||8.25
1728|95|20OI3|1|ST|FOL|0|53|||5.12
1729|95|20OI3|1|ST|FOL|0|53|||9.32
1730|380|13OZ01|100|G|SAL|0|40|90||13.73
1731|88|22OIF|400|ML|SPR|0|53|13||18.59
1732|88|22OIF|150|ML|SPR|0|53|13||10.78
1733|88|22OIF|400|ML|SPR|0|53|13||18.59
1734|88|22OIF|150|ML|SPR|0|53|13||10.78
1735|88|22OIF|150|ML|XFE|0|53|13||10.78
1736|88|22OIF|250|ML|SPR|0|53|13||10.12
1737|88|22OIF|150|ML|SCH|0|53|13||10.78
1738|82|1COS21OJ|20|ST|TAB|1|40|18|B|4.39
1739|82|1COS21OJ|50|ST|TAB|1|40|18|B|8.51
1740|82|1COS21OJ|100|ST|TAB|1|40|18|B|14.63
1741|82|1COS21OJ|20|ST|TAB|1|40|18|B|7.04
1742|82|1COS21OJ|50|ST|TAB|1|40|18|B|13.96
1743|82|1COS21OJ|100|ST|TAB|1|40|18|B|23.38
1744|82|1COS21OJ|20|ST|REK|1|40|18|B|8.68
1745|82|1COS21OJ|50|ST|REK|1|40|18|B|18.54
1746|82|1COS21OJ|100|ST|REK|1|40|18|B|32.34
1747|320|21OKG|250|G|PUL|0|53|1||20.59
1748|111|1AOZ2FOI|8|ST|DRA|0|40|241||40.37
1749|111|1AOZ2FOI|25|ML|SUS|0|40|241||26.95
1750|7|22OIF|200|ML|SHA|0|53|242||12.60
1751|349|10OK0F|100|ML|TRO|0|52|||19.25
1752|381|2FQQ|1|ST||0|53|160||1.10
1753|51|2FOI|5X2|ML|AMP|0|40|4||9.52
1754|18|10IZ0F|40|ST|BTA|0|40|209||26.30
1755|18|10IZ0F|100|ST|BTA|0|40|209||60.26
1756|255|2FOI|10|ST|AMP|0|40|193||18.96
1757|259|14OH12|100X2.5|G|GRA|0|40|243||49.63
1758|382|13OX0FOS|100|ML|LOE|0|52|14||3.56
1759|382|13OX0FOS|500|ML|LOE|0|52|14||10.19
1760|382|10OI03II|30|ML|TIN|0|52|143||3.73
1761|382|10OI03II|50|ML|TIN|0|52|143||5.08
1762|382|18OZ0FIO|100|ML|TIN|0|52|25||6.73
1763|4|1COS31OS|30|ML|TEI|0|40|212|B|10.97
1764|227|21OH1|200|ML|SAF|0|53|190||8.75
1765|227|10OS0F|200|ML|SAF|0|52|190||8.75
1766|227|10OS0F|3X200|ML|SAF|0|52|190||24.14
1767|227|21OH1|200|ML|SAF|0|53|190||8.75
1768|227|19OS28OQ|200|ML|SAF|0|52|190||8.75
1769|227|14OH1F|200|ML|SAF|0|52|190||8.75
1770|227|14OH1F|200|ML|SAF|0|52|190||8.75
1771|227|14OH1F|3X200|ML|SAF|0|52|190||24.14
1772|227|17OK0F|200|ML|SAF|0|52|190||11.38
1773|227|21OH1|200|ML|SAF|0|52|190||11.11
1774|227|21OH1|200|ML|SAF|0|52|190||4.90
1775|227|10OX0F|1|P|KPG|0|52|244||59.13
1776|227|10OS0F|200|ML|SAF|0|52|190||8.75
1777|227|21OKF|200|ML|SIR|0|52|190||10.89
1778|227|21OH1|750|ML|SAF|0|53|||4.29
1779|227|21OH1|750|ML|SAF|0|53|190||4.18
1780|227|21OH1|200|ML|SAF|0|52|190||8.75
1781|227|1COS31|200|ML|SAF|0|52|190||8.75
1782|227|1COS20|200|ML|SAF|0|52|190|B|8.75
1783|227|21OH1|330|ML|SAF|0|53|190||2.42
1784|227|21OH1|330|ML|SAF|0|53|||4.35
1785|227|21OH1|200|ML|SAF|0|52|190||9.13
1786|227|12OK1F|200|ML|SAF|0|52|190||8.75
1787|227|10OX0F|1|P|KPG|0|52|244||59.13
1788|176|1COI0FKO|20|ML|LOE|0|53|101|C|5.94
1789|383|21OKF|500|G|PUL|0|53|||17.05
1790|383|21OKF|500|G|PUL|0|53|||17.05
1791|329|18OZ0FIO|100|ML|BAD|0|52|76||6.55
1792|329|22OIK|500|G|SLZ|0|53|76||7.43
1793|329|22OIK|500|G|SLZ|0|53|76||7.43
1794|102|1COI02OK|1|ST|KPG|0|40|239|C|17.77
1795|102|13OT00OZ|25|ML|EMU|0|40|46|A|7.43
1796|102|13OT00OZ|50|ML|EMU|0|40|46|A|14.25
1797|21|22OI5|2|ST||0|53|20||7.81
1798|82|18OI0EOI|100|ML|SAF|0|40|101|B|3.77
1799|82|18OI0EOI|100|ML|SAF|0|40|101|B|5.37
1800|56|22OI2|30|ST|TUE|0|53|192||4.35
1801|56|22OI2|5|ST|TUE|0|53|192||1.04
1802|83|22OI4|15|ML|BAL|0|53|78||7.59
1803|143|21OKG|90|ST|KAP|0|53|||60.39
1804|21|22OI5|2|ST||0|53|110||9.02
1805|384|10OTF0|50|ST|DRA|0|40|152||12.08
1806|384|10OTF0|500|ST|DRA|0|40|11||83.00
1807|283|2FOI|100|ML|TEI|0|40|245||37.88
1808|305|21OIG|6X227|G|PUL|0|53|246||89.43
1809|227|21OH1|200|ML|Saf|0|53|190||8.75
1810|227|21OH1|200|ML|SAF|0|53|190||8.75
1811|227|21OH1|200|ML|SAF|0|53|190||9.13
1812|227|21OH1|3X200|ML|SAF|0|53|190||24.14
1813|227|14OH1F|3X200|ML|SAF|0|52|190||24.14
1814|227|17OK0F|3X200|ML|SAF|0|52|190||28.49
1815|227|19OJ0FZS|3X200|ML|SAF|0|52|190||24.14
1816|227|21OH1|3X200|ML|SAF|0|52|190||13.86
1817|250|1COI00OS|10|ML|NTR|0|40|132|B|4.71
1818|227|10OS0F|3X200|ML|SAF|0|52|190||24.14
1819|227|21OH1|3X200|ML|SAF|0|52|||28.82
1820|227|12OH0F|3X200|ML|SAF|0|52|190||24.97
1821|227|21OH1|200|ML|SAF|0|52|190||8.75
1822|227|10OK0F|3X200|ML|SAF|0|52|190||24.14
1823|227|21OH1|3X200|ML|SAF|0|52|190||24.14
1824|227|1COS31|3X200|ML|SAF|0|52|190||24.14
1825|227|1COS20|3X200|ML|SAF|0|52|190|B|24.14
1826|227|12OIE1OH|3X200|ML|FLU|0|52|190||24.14
1827|227|12OK1F|3X200|ML|SAF|0|52|190||24.14
1828|35|22OI3|50|ML|OEL|0|53|||7.98
1829|275|22OI3|500|ML|CRE|0|53|||7.15
1830|255|2FOI|50|ML|TRO|0|40|193||17.93
1831|68|10IZ21|20|ST|TMR|0|40|57|B|6.06
1832|35|22OI3|125|ML|OEL|0|53|||17.99
1833|28|22OIF|200|ML|LOE|0|53|247||10.56
1834|385|1EOT02|100X2|ML|Amp|0|53|||43.01
1835|386|10OT12|60|ST|KAP|0|53|152||36.98
1836|82|1COI03OI|10|ML|NAS|0|40|149|C|9.85
1837|133|1COI02OK|5|ML|NAS|0|40|149|C|9.27
1838|255|2FOI|100|ML|TRO|0|40|193||26.68
1839|211|20OHG|1|ST||0|53|248||6.27
1840|211|20OHG|1|ST||0|53|248||6.27
1841|37|1COI01OJ|10|ML|LOE|0|40|249||7.87
1842|243|1COK12OI|10|ML|DOS|0|40|250|C|21.14
1843|243|1COK12OI|2X10|ML|DOS|0|40|250|C|35.91
1844|19|21OK0|15X10|G|PUL|0|53|57||3.29
1845|39|21OJ0|65|G|BON|0|53|||1.81
1846|387|22OIK|1|P|KPG|0|53|||3.33
1847|387|22OIK|1|P|KPG|0|53|||3.33
1848|295|10OJ01OJ|15|ST|WUE|0|40|73||8.06
1849|141|20OH4|4|ST||0|53|50|B|25.01
1850|141|20OH4|6|ST||0|53|64|B|27.75
1851|141|21OK3|60|ST|TAB|0|53|3||25.80
1852|102|1COSF|100|G|CRE|0|40|157|B|14.25
1853|387|22OIE|50|ML|CRE|0|53|84||4.35
1854|98|22OH|100|ML|LOT|0|53|111|A|18.64
1855|98|22OH|200|ML|LOT|0|53|111|A|27.45
1856|98|22OH|50|ML|CRE|0|53|111|A|38.45
1857|98|22OI3|200|ML|LOT|0|53|114|A|18.64
1858|48|13IO0ESI|20|G|CRE|0|40|251||12.08
1859|388|10OT00OZ|24|ML|SUS|0|40|143||7.45
1860|388|10OT00OZ|48|ML|SUS|0|40|72||11.57
1861|76|21OKG|10X9|ML|FLA|0|53|3||28.55
1862|64|22OI2|200|ML|XDG|0|53|76||3.73
1863|389|20OHE|1|ST||0|53|215||5.45
1864|98|22OH|150|ML|SPR|0|53|111|A|27.45
1865|32|22OZ0|12|ST|ZBU|0|53|142||8.24
1866|390|22OIF|200|ML|SHA|0|53|||5.09
1867|52|10OI01OK|50|ML|SPR|0|40|196||11.40
1868|219|22OI3|50|ML|CRE|0|53|252||19.41
1869|219|22OI3|20|ML|CRE|0|53|54||22.83
1870|219|22OI3|50|ML|CRE|0|53|135||19.09
1871|12|21OK4|60|ST|KAP|0|53|61||21.95
1872|391|22OIF|200|ML|SHA|0|53|242||11.99
1873|391|22OI2|200|ML|XDG|0|53|76||10.89
1874|392|21OIG|90|ST|TAB|0|53|||28.60
1875|393|20OHG|2|ST||0|53|150||27.45
1876|9|22OI9|5|ML|ESS|0|53|10||8.69
1877|9|22OI9|5|ML||0|53|10||5.39
1878|9|22OI9|5|ML|ESS|0|53|10||5.39
1879|336|22OIE|1|ST||0|53|||25.63
1880|9|22OI9|5|ML|ESS|0|53|10||7.59
1881|9|22OI9|10|ML|ESS|0|53|10||10.45
1882|9|22OI9|5|ML||0|53|10||6.49
1883|9|22OI9|10|ML||0|53|10||11.55
1884|9|22OI9|5|ML|ESS|0|53|10||7.59
1885|250|10II31|3X3|ML|AMP|0|40|253||9.88
1886|9|22OI9|5|ML|AEO|0|53|10||14.19
1887|394|22OI3|150|ML|SAL|0|53|25||7.70
1888|9|22OI9|5|ML|ESS|0|53|10||11.99
1889|394|22OI3|250|ML|SAL|0|53|25||11.44
1890|9|22OI9|10|ML||0|53|10||5.39
1891|394|22OI3|500|ML|SAL|0|53|25||15.84
1892|9|22OI9|5|ML|ESS|0|53|10||3.52
1893|9|22OI9|10|ML|OEL|0|53|10||10.89
1894|9|22OI9|10|ML|ESS|0|53|10||10.89
1895|9|22OI9|5|ML|Aeo|0|53|10||6.49
1896|394|22OI3|1000|ML|SAL|0|53|146||21.95
1897|9|22OI9|5|ML|AEO|0|53|10||13.09
1898|9|22OI9|5|ML|ESS|0|53|||9.35
1899|9|22OI9|10|ML||0|53|10||7.59
1900|9|22OI9|5|ML|ESS|0|53|10||4.62
1901|9|22OI9|10|ML|OEL|0|53|208||9.79
1902|394|22OI3|150|ML|SAL|0|53|25||11.00
1903|394|22OI3|250|ML|SAL|0|53|25||15.40
1904|394|22OI3|500|ML|SAL|0|53|25||22.00
1905|9|22OI9|5|ML||0|53|10||9.79
1906|395|20OHG|2|ST||0|53|||16.89
1907|9|22OI9|5|ML|ESS|0|53|10||9.79
1908|155|22OH|40|ML|CRE|0|53|||10.45
1909|288|20OIF|5|ST|VER|0|53|||61.36
1910|91|20OHF|1|ST||0|53|250||7.39
1911|91|20OHF|1|ST||0|53|34||6.88
1912|24|1COS21OI|10|ST|BTA|1|40|18|B|4.54
1913|24|1COS21OI|20|ST|BTA|1|40|18||8.77
1914|9|22OI2|100|ML|XPK|0|53|6||11.55
1915|9|22OI3|100|ML|XPK|0|53|10||11.55
1916|9|22OI3|100|ML|XPK|0|53|24||12.65
1917|356|20OHG|1|ST|PFL|0|53|12||9.85
1918|158|21OK3|30|ST|FTA|0|53|3||5.83
1919|356|20OHG|1|ST|PFL|0|53|12||9.85
1920|1|2FOI|30|ML|LIQ|0|40|133||10.45
1921|333|20OZ1|14|ST||0|53|79||4.04
1922|333|20OZ1|14|ST||0|53|79||5.46
1923|103|20OZ0|10|ST|BEU|0|53|||17.18
1924|396|22OI3|40|ML|CRE|0|53|||48.95
1925|397|20OHG|6X2|ST||0|53|224||9.50
1926|376|1DOIF0ZO|20X0.4|ML|EDP|0|53|39||9.70
1927|376|1DOIF0ZO|15|ML|LOE|0|53|||9.70
1928|333|20OZ1|12X14|ST||0|53|79||65.56
1929|333|20OZ1|14|ST||0|53|79||6.70
1930|206|1COS20|10|ML|OEL|0|52|10||8.69
1931|18|21OK2|20|ST|BTA|0|53|254|A|8.57
1932|34|21OK2|20|ST|BTA|0|53|151||1.09
1933|47|11OS11OI|10X1000|ML|INF|0|40|14||49.18
1934|20|22OIE|150|ML|SPR|0|53|109||15.39
1935|182|2FOI|1X80|ST|TAB|0|40|23||16.01
1936|182|2FOI|3X80|ST|TAB|0|40|23||40.15
1937|103|13OX0FSK|100|ML|LOE|0|52|121||3.61
1938|398|22OIK|10|ST|BAD|0|53|102||32.89
1939|329|18OZ0FIO|100|G|GEL|0|52|90||8.20
1940|17|2FOI|10|ST|AMP|0|40|81||17.03
1941|17|2FOI|30|ML|TRO|0|40|17||14.18
1942|17|2FOI|100|ML|TRO|0|40|17||35.87
1943|114|2FOI|10|G|GLO|0|40|93||19.04
1944|4|21OK3|20|ST|BTA|0|53|255||14.28
1945|103|13OX0FSK|1000|ML|LOE|0|52|121||19.95
1946|108|21OKG|60|ST|KAP|0|53|||19.36
1947|17|2FOI|100|ML|TRO|0|40|17||36.67
1948|28|22OI3|100|ML|GEL|0|53|25||11.94
1949|24|14OZ2FOK|30|ST|FTA|0|40|113||5.47
1950|24|14OZ2FOK|60|ST|FTA|0|40|113||9.52
1951|24|14OZ2FOK|100|ST|FTA|0|40|113||14.94
1952|347|22OS|1|ST||0|53|156||3.29
1953|229|22OI2|300|ML|SEI|0|53|76||4.61
1954|315|20OHG|12|ST||0|53|224||3.63
1955|399|22OI9|1|ST|TUE|0|53|213||0.44
1956|227|1COS20|12|ML|TRO|0|52|213||6.55
1957|60|2FOZ|50|ML|EIN|0|40|256||17.48
1958|367|13OS00|15|G|SAL|0|40|210||14.78
1959|32|22OZ0|12|ST|ZBU|0|53|142||8.24
1960|4|1COS21OJ|100|ML|LSE|1|40|116|B|8.77
1961|4|1COS21OJ|250|ML|LSE|1|40|18|B|18.69
1962|4|1COS21OJ|50|ML|TEI|1|40|18|B|10.97
1963|4|1COS21OJ|100|ML|TEI|1|40|18|B|18.69
1964|4|1COS21OJ|20|ST|BTA|1|40|18|B|10.89
1965|4|1COS21OJ|20|ST|FTA|1|40|18|B|10.96
1966|4|1COS21OJ|50|ST|FTA|1|40|18|B|21.92
1967|37|1COS20IK|20|ST|KMR|0|40|18|B|10.67
1968|231|21OK4|500|ML|LOE|0|53|106||13.42
1969|37|1COS20IK|50|ST|KMR|0|40|18|B|23.54
1970|37|1COS20IK|100|ST|KMR|0|40|18|B|38.45
1971|231|21OKG|60|ST|KAP|0|53|220||14.19
1972|68|21OK3|420|G|PUL|0|53|||31.57
1973|97|10II50OS|30|ST|TAB|0|40|3||24.09
1974|97|10II50OS|90|ST|TAB|0|40|75||58.19
1975|32|22OZ0|12|ST|ZBU|0|53|142||8.24
1976|19|1EOH1|1|ST|TES|0|53|94||2.11
1977|61|21OKF|500|G||0|53|220||5.23
1978|71|10II40OI|100|ST|TAB|0|40|106||8.34
1979|285|21OKG|240|ST|TAB|0|53|||29.59
1980|135|20OH5|100|ST||0|53|257||11.15
1981|135|20OH5|100|ST|HAS|0|53|189||11.15
1982|135|20OH5|100|ST||0|53|257||11.15
1983|56|10OZ03OZ|20|ST|KTA|1|40|5||8.77
1984|56|10OZ03OZ|50|ST|KTA|1|40|5||17.57
1985|56|10OZ03OZ|100|ST|KTA|1|40|5||32.99
1986|400|21OK3|60|ST|KAP|0|53|||25.26
1987|176|1COJ00OZ|10|ST|TAB|1|40|48|A|4.52
1988|401|22OI3|250|ML|LOT|0|53|8||13.86
1989|401|22OI3|500|ML|LOT|0|53|95||22.88
1990|305|21OIG|2X300|G|PUL|0|53|246||13.68
1991|402|20OH9|2|ST||0|53|||25.85
1992|231|21OS0|100|G|TEE|0|53|80||5.45
1993|12|21OKG|100|ST|KAP|0|53|128||22.46
1994|115|2FOI|30|ML|TEI|0|40|112||16.45
1995|115|2FOI|50|ML|TEI|0|40|258||21.97
1996|52|1COI00OT|10|ML|NTR|1|40|101|B|2.13
1997|52|1COI00OT|10|ML|NTR|1|40|132||4.04
1998|52|1COI00OT|20|ML|NTR|0|40|132||6.57
1999|52|1COI00OT|10|ML|NAS|1|40|132||4.71
2000|311|20OI3|100|ST|PFL|0|53|12||19.75
2001|311|20OI3|100|ST|PFL|0|53|12||30.25
2002|311|20OI3|100|ST|PFL|0|53|12|A|15.15
2003|403|20OH0|1|ST||0|53|||1.69
2004|403|20OI2|1|ST||0|53|||1.64
2005|404|20OHG|1|ST||0|53|||13.20
2006|271|10OS10OK|20|ST|DRA|0|40|44||15.80
2007|271|10OS10OK|60|ST|DRA|0|40|44||39.13
2008|271|10OS10OK|100|ST|DRA|0|40|44||56.54
2009|297|21OJ1|90|G|BON|0|53|26||1.75
2010|297|21OJ1|90|G|BON|0|53|||1.75
2011|405|22OK1|25|ML|CRE|0|53|90||1.64
2012|405|22OK1|50|ML|CRE|0|53|8||2.30
2013|405|22OK1|1|P|PUD|0|53|||1.42
2014|194|20OZ1|35|ST|BEU|0|53|79||20.68
2015|60|2FOZ|80|ST|TAB|0|40|74||16.69
2016|60|2FOZ|200|ST|TAB|0|40|74||30.86
2017|60|2FOZ|80|ST|TAB|0|40|74||16.35
2018|255|19OS2F|50|ST|DRA|0|52|193||15.06
2019|255|19OS2F|100|ST|DRA|0|52|193||25.44
2020|235|10OQ00|50|ST|UTA|0|40|1||18.05
2021|235|10OQ00|100|ST|DRA|0|40|1||33.16
2022|194|20OZ1|28|ST|BEU|0|53|||25.98
2023|60|2FOZ|80|ST|TAB|0|40|200||19.28
2024|190|21OK1|50|ML|LOE|0|53|||11.99
2025|70|21OIG|200|ST|KAP|0|53|27||42.35
2026|406|1COS20|20|ML|INH|0|52|157||6.57
2027|102|21OK3|30|ST|TAB|0|53|61||25.54
2028|102|21OK3|90|ST|TAB|0|53|||63.90
2029|61|21OS0|50|G|TEE|0|53|80||4.35
2030|71|2FOI|20|ML|TRO|0|40|23||9.88
2031|320|21OKG|75|ST|KAP|0|53|3||14.25
2032|57|22OI3|15|ML|XGM|0|53|135||3.25
2033|101|21OK2|100|ST|TAB|0|53|71||10.95
2034|407|21OIG|50|ML|TRO|0|53|1||13.81
2035|407|21OIG|100|ML|TRO|0|53|1||22.55
2036|159|2FOZ|1|ST||0|53|14||2.54
2037|62|22OI2|175|ML|MIL|0|53|24||16.94
2038|196|21OK3|1|ST|KPG|0|53|150||61.82
2039|408|2FOI|60|ST|KAP|0|40|91||22.52
2040|56|20OHG|20|ST||0|53|155||2.19
2041|380|10OJ01OZ|60|ST|TMR|0|40|73||9.48
2042|380|10OJ01OZ|240|ST|TMR|0|40|73||24.19
2043|367|13IO0F|30|G|LOT|0|40|52||21.60
2044|99|13OZ0F|100|G|FLU|0|52|259||10.97
2045|105|22OI2|150|ML|CRE|0|53|24||6.38
2046|105|22OI2|150|ML|XGM|0|53|24||7.59
2047|105|22OI3|50|ML|CRE|0|53|6||7.59
2048|71|2FOI|100|ML|TRO|0|40|23||36.61
2049|90|20OI2|1|ST|BIN|0|53|12||1.69
2050|90|20OI2|1|ST|BIN|0|53|12||1.79
2051|409|13II0F|100|G|SAL|0|53|121||12.08
2052|12|21OKG|60|ST|LUT|0|53|57||10.95
2053|19|21OKG|60|ST|KAP|0|53|||20.10
2054|19|21OKG|60|ST|KAP|0|53|3||52.69
2055|219|22OI3|200|ML|BAL|0|53|29||12.60
2056|219|22OI3|50|ML|CRE|0|53|29||15.40
2057|410|10OQ00OK|350|ML|FLU|0|52|1||6.92
2058|410|10OQ00OK|700|ML|FLU|0|52|1||11.65
2059|90|20OH5|1|ST||0|53|14||4.00
2060|411|13OZ0ESI|50|G|CRE|0|40|46||12.60
2061|411|13OZ0ESI|100|G|CRE|0|40|46||21.51
2062|412|10IZ21OI|100|ST|DRA|0|40|||22.55
2063|324|21OKG|120|ST|KAP|0|53|3||15.75
2064|141|18OI0EOI|10|ST|WKA|1|40|204||7.73
2065|85|22OI3|50|ML|CRE|0|53|4||2.18
2066|21|20OH0|3|ST||0|53|110||6.77
2067|21|20OH0|3|ST||0|53|||7.65
2068|59|20OHE|1|ST||0|53|215||2.82
2069|413|21OS0|15|ST|FBE|0|53|||3.22
2070|141|18OI0EOI|20|ST|WKA|1|40|204||12.29
2071|83|22OIF|200|ML|SHA|0|53|||16.39
2072|60|2FOZ|20|ML|TRO|0|40|74||18.28
2073|103|10OI01II|250|ML|LOE|0|53|196||11.87
2074|125|14OH1|60|ST|FTA|0|40|131||19.78
2075|62|22OI3|30|ML||0|53|54||33.88
2076|414|22OZ1|74|G|ZCR|0|53|||7.81
2077|376|1DOIF0ZO|10|ML|ATR|0|53|39||9.59
2078|376|1DOIF0ZO|3X10|ML|ATR|0|53|39||22.88
2079|343|20OH7|1|ST||0|53|160||28.20
2080|141|18OI0EOI|50|ST|WKA|1|40|204||25.46
2081|415|18OZ01OI|100|G|SAL|0|40|27||18.66
2082|59|1EOH1|1|ST|TES|0|53|94||4.25
2083|18|14OH2F|50|ST|KAP|0|40|100||14.51
2084|18|14OH2F|100|ST|KAP|0|40|100||25.29
2085|140|18OZ0FIO|150|ML|GEL|0|53|||15.24
2086|140|21OK3|100|ST|TAB|0|53|209||40.37
2087|18|14OH2F|200|ST|KAP|0|40|100||46.09
2088|238|21OS0|20|ST|FBE|0|53|131||3.37
2089|223|1DOIF0ZO|20X0.4|ML|EDP|0|53|39||7.68
2090|18|13OI02OI|25|G|CRE|0|40|72||4.25
2091|18|1COJ0EOT|150|ML|SIR|0|40|101|C|13.93
2092|89|22OH|50|ML|CRE|0|53|111|A|18.44
2093|103|20OH5|100|ST|HAS|0|53|||11.23
2094|21|20OH0|2|ST||0|53|110||11.50
2095|89|22OH|50|ML|CRE|0|53|111|A|20.52
2096|227|21OKG|200|G|PUL|0|53|220||18.98
2097|209|21OJ1|50|G|BON|0|53|166|B|1.24
2098|90|20OHG|50|ST|BEU|0|53|118||22.94
2099|416|10OZF|250|ST|TAB|0|40|1||14.99
2100|141|18OI0EOI|10|ST|WKA|1|40|204||7.73
2101|172|22OI3|200|ML|LOT|0|53|8||14.52
2102|285|21OKG|550|ST|TAB|0|53|||57.09
2103|37|19OJ0FZS|25|ST|DRA|0|40|208||12.98
2104|17|2FOI|30|ML|TRO|0|40|17||11.90
2105|178|19OJ0FZS|60|ST|DRA|0|40|208||19.58
2106|367|13IO0F|30|G|EMU|0|40|251||21.84
2107|141|18OI0EOI|20|ST|WKA|1|40|204||12.29
2108|103|1EOT01|10X2|ML|AMP|0|40|87||4.43
2109|103|1EOT01|10X10|ML|AMP|0|40|157||7.17
2110|47|11OS11OI|500|ML|INF|0|40|87||7.43
2111|47|11OS11OI|10X500|ML|INF|0|40|87||31.43
2112|47|11OS11OI|10X1000|ML|INF|0|40|87||49.18
2113|78|20OIF|1|ST||0|53|164||17.77
2114|78|20OHG|1|ST||0|53|63||44.86
2115|288|20OI0|25|ST|KOM|0|53|158||23.86
2116|37|10IJ0F|90|ST|FTA|0|53|105||30.25
2117|32|1COS30OQ|120|ML|SIR|0|40|212|B|8.24
2118|32|1COS30OQ|12|ST|LUP|0|40|212|B|7.12
2119|328|19OJ3FOZ|120|ST|FTA|0|40|163||32.56
2120|318|22OZ1|100|ML|LOE|0|53|196||2.19
2121|62|22OI3|50|ML|CRE|0|53|54||17.49
2122|49|21OK3|90|ST|KAP|0|53|||42.85
2123|82|10IZ21OI|20|ST|BTA|0|40|151|B|6.33
2124|318|22OZ0|1|ST|ZBU|0|53|162||3.29
2125|318|22OZ0|1|ST|ZBU|0|53|162||3.29
2126|40|21OKG|1.5|KG|PUL|0|53|68||30.75
2127|417|19OS2|50|ST|DRA|0|40|9||9.85
2128|329|22OI3|100|ML|OEL|0|53|126||9.85
2129|417|19OS2|100|ST|DRA|0|40|9||18.64
2130|417|19OS2|250|ST|DRA|0|40|9||32.95
2131|418|22OIE|75|ML|CRE|0|53|84||7.21
